Bandwidth,CPU,Memory,LinkQuality,TrafficLoad,Delay
759.419701451326,79.9516417876105,83.9613134300884,0.849758670822932,24.0580298548674,3.7801052345315
633.521935512277,69.4601612926897,75.5681290341518,0.929639834702925,36.6478064487723,6.47706203275183
706.642214897166,75.5535179080972,80.4428143264778,0.958587570570381,29.3357785102834,5.72926268888417
697.524749033669,74.793729086139,79.8349832689112,0.93150424531027,30.2475250966332,5.7053570516946
641.743886376153,70.1453238646794,76.1162590917435,0.910988689119016,35.8256113623847,6.32456067202699
670.423199219938,72.5352666016615,78.0282132813292,0.896327841921199,32.9576800780062,6.22264799503538
690.144160533377,74.1786800444481,79.3429440355584,0.993540941439582,30.9855839466623,5.23240495846815
684.373169583398,73.6977641319498,78.9582113055599,0.943945503675377,31.5626830416602,5.25694045356836
696.213119511997,74.6844266259998,79.7475413007998,0.88553807345873,30.3786880488003,5.80008419248
603.005919826196,66.9171599855163,73.5337279884131,0.979227974014193,39.6994080173804,6.55076025160521
574.767087861762,64.5639239884802,71.6511391907841,0.889118037390914,42.5232912138238,7.20132515886573
458.87099420605,54.9059161838375,63.92473294707,0.882021076444603,54.112900579395,8.31577545545237
460.903262061941,55.0752718384951,64.0602174707961,0.968349803858721,53.9096737938059,7.19459785024762
478.473989065956,56.5394990888297,65.2315992710637,0.872070422510545,52.1526010934044,7.41505066608306
455.437209961198,54.6197674967665,63.6958139974132,0.983862862789922,54.4562790038802,6.56205005406627
398.195228044964,49.8496023370803,59.8796818696643,0.964033976749249,60.1804771955036,7.70540189893353
410.776354050082,50.8980295041735,60.7184236033388,0.884113745516754,58.9223645949918,7.94937254168882
510.71852235506,59.2265435295883,67.3812348236707,0.843418255985945,48.928147764494,7.1253345125839
527.455001099981,60.6212500916651,68.4970000733321,0.903673763341456,47.2544998900019,6.37002820352564
604.235837166759,67.0196530972299,73.6157224777839,0.912820237332088,39.5764162833241,6.21527074607675
648.910100814498,70.7425084012082,76.5940067209665,0.823832181623669,35.1089899185502,4.85874591592679
653.727300908194,71.1439417423495,76.9151533938796,0.869179338295883,34.6272699091806,5.76648826539563
689.704227212492,74.1420189343743,79.3136151474995,0.988587920204584,31.0295772787508,4.31834720420129
707.606562928917,75.6338802440765,80.5071041952612,0.972770539289433,29.2393437071083,4.82825837402248
688.396030727672,74.0330025606393,79.2264020485115,0.974801274036887,31.1603969272328,5.08337833142601
710.723301509085,75.8936084590904,80.7148867672723,0.920114667470498,28.9276698490915,4.75481879317942
718.077483951934,76.5064569959945,81.2051655967956,0.950483828987921,28.1922516048066,3.93134557019682
760.152220657164,80.0126850547637,84.0101480438109,0.801772762776618,23.9847779342836,4.11684716756915
735.167645650991,77.9306371375826,82.3445097100661,0.899324077348812,26.4832354349009,5.39483762842985
770.458381119363,80.8715317599469,84.6972254079575,0.866364510418265,22.9541618880637,5.08655889550576
791.298114852003,82.6081762376669,86.0865409901335,0.813198614279285,20.8701885147997,4.85816673222233
791.521288645093,82.6267740537578,86.1014192430062,0.942402540138003,20.8478711354907,4.1847298516877
827.765823758315,85.6471519798596,88.5177215838877,0.997179201875322,17.2234176241685,2.95623699122778
824.251986027936,85.3543321689946,88.2834657351957,0.835300580723814,17.5748013972064,3.82380604858835
672.529971439501,72.7108309532918,78.1686647626334,0.985111969899442,32.7470028560499,4.49332691279672
651.614318022623,70.9678598352186,76.7742878681749,0.889287173239152,34.8385681977377,4.66589742232875
697.058667267732,74.7548889389777,79.8039111511821,0.856629619084109,30.2941332732268,5.63624653797343
690.516712030061,74.2097260025051,79.3677808020041,0.953915230749051,30.9483287969939,4.69851940871911
719.814557742012,76.6512131451677,81.3209705161341,0.941154255825574,28.0185442257988,4.29156153151148
685.561864765101,73.7968220637584,79.0374576510067,0.801934734454189,31.4438135234899,6.11220820986517
679.167330437197,73.2639442030998,78.6111553624798,0.990102373097704,32.0832669562803,5.19102853901427
694.339852513712,74.5283210428094,79.6226568342475,0.913199603822418,30.5660147486288,4.35612628107893
724.757709177559,77.0631424314633,81.6505139451706,0.97172625369545,27.5242290822441,4.37493013532123
623.997537854171,68.6664614878475,74.933169190278,0.928481352854775,37.6002462145829,5.94874609440047
665.632550806061,72.1360459005051,77.7088367204041,0.809431339517135,33.4367449193939,5.44045020509053
717.265041391063,76.4387534492553,81.1510027594042,0.987363033164052,28.2734958608937,5.63251971056513
723.904725979074,76.9920604982562,81.5936483986049,0.864262739876132,27.6095274020926,5.19844018930996
755.534108993672,79.6278424161394,83.7022739329115,0.916862022096492,24.4465891006328,4.21771807894307
708.046509100914,75.6705424250762,80.5364339400609,0.840402626947355,29.1953490899086,3.94936199050719
836.967297277439,86.4139414397866,89.1311531518293,0.93513073267076,16.3032702722561,3.84679934869359
832.910921081215,86.0759100901013,88.860728072081,0.989796502181375,16.7089078918785,3.62193933755147
793.547251761886,82.7956043134905,86.2364834507924,0.852374761102919,20.6452748238114,4.66094586726669
736.892920383717,78.0744100319764,82.4595280255811,0.93464866669068,26.3107079616283,4.21362596271122
765.075171767207,80.4229309806006,84.3383447844805,0.89537338414374,23.4924828232793,3.73386301508199
822.115119243736,85.176259936978,88.1410079495824,0.946786992780708,17.7884880756264,4.76548408740086
819.844680254866,84.9870566879055,87.9896453503244,0.829328296965437,18.0155319745135,4.07086849526012
824.802393803423,85.4001994836186,88.3201595868949,0.915246952515711,17.5197606196577,3.04814120565738
752.648338429564,79.387361535797,83.5098892286376,0.915592956545119,24.7351661570436,5.24713101007913
814.040282949194,84.5033569124328,87.6026855299463,0.979821747434549,18.5959717050806,3.65667264737922
777.289388635375,81.4407823862813,85.152625909025,0.808230811392772,22.2710611364625,4.16444494064657
741.737367832424,78.4781139860353,82.7824911888283,0.848898999054311,25.8262632167576,4.57051995325436
716.604182111823,76.3836818426519,81.1069454741215,0.993787925031151,28.3395817888177,5.21907696535554
700.480362588969,75.0400302157474,80.0320241725979,0.968848823980596,29.9519637411031,5.98191148945379
736.904038111892,78.0753365093243,82.4602692074595,0.806900258751737,26.3095961888108,4.87641362764293
724.110985100757,77.0092487583964,81.6073990067171,0.833986885387915,27.5889014899243,3.87125609839557
725.856665042578,77.1547220868815,81.7237776695052,0.823551265625971,27.4143334957422,4.62221547380217
636.603160324632,69.7169300270526,75.7735440216421,0.858342189955274,36.3396839675368,6.50901534817324
757.887308128709,79.8239423440591,83.8591538752473,0.992731951013628,24.2112691871291,4.86755908662427
748.474004448138,79.0395003706781,83.2316002965425,0.886046064628713,25.1525995551862,4.60472764286489
575.006544194837,64.5838786829031,71.6671029463225,0.871181992134679,42.4993455805163,6.99448879849491
650.706046645917,70.8921705538264,76.7137364430611,0.918109984191181,34.9293953354083,5.19718194640118
678.642452575007,73.2202043812506,78.5761635050005,0.9077711302372,32.1357547424993,4.59442642099862
759.520892071456,79.960074339288,83.9680594714304,0.931022250547983,24.0479107928544,3.59760630624481
713.081461050242,76.0901217541868,80.8720974033495,0.836246075648718,28.6918538949758,5.21900766264651
654.660528594705,71.2217107162254,76.9773685729803,0.966950310228297,34.5339471405295,6.31077585255855
628.246513168867,69.0205427640722,75.2164342112578,0.856050025512292,37.1753486831133,5.77924903464929
585.257869220217,65.4381557683514,72.3505246146811,0.907209846302564,41.4742130779783,6.88343146641468
617.498190639162,68.1248492199302,74.4998793759441,0.942263163270794,38.2501809360838,5.76055101306803
610.541510925907,67.5451259104922,74.0361007283938,0.880104493791103,38.9458489074093,5.02754627637794
672.987833431425,72.7489861192854,78.1991888954283,0.943334564167878,32.7012166568575,4.91041503133135
629.039709383162,69.0866424485968,75.2693139588775,0.881334891115581,37.0960290616838,6.29671448756853
606.983897304599,67.2486581087165,73.7989264869732,0.951775231401026,39.3016102695401,6.52626798510767
674.456969455551,72.8714141212959,78.2971312970367,0.95320243202756,32.5543030544449,6.20996788354267
727.442594817352,77.286882901446,81.8295063211568,0.95411781418005,27.2557405182648,5.40942716433944
706.020517522707,75.5017097935589,80.4013678348471,0.846670830100434,29.3979482477293,4.34338669907627
651.893969814819,70.9911641512349,76.7929313209879,0.970299289554626,34.8106030185181,5.30755402709919
715.208410026391,76.2673675021993,81.0138940017594,0.87698399685786,28.4791589973608,3.94439060847099
751.796648793938,79.3163873994948,83.4531099195959,0.816401837646213,24.8203351206062,4.24535422168872
783.846204230515,81.9871836858763,85.589746948701,0.967165421292775,21.6153795769485,5.12915297058045
752.359277042765,79.3632730868971,83.4906184695177,0.900910812388249,24.7640722957235,5.3584729025168
830.1533444263,85.846112035525,88.67688962842,0.820310891733388,16.98466555737,2.96446037193765
828.079199198655,85.6732665998879,88.5386132799103,0.878940948671001,17.1920800801345,4.17386922169053
682.031018364531,73.5025848637109,78.8020678909687,0.987416829498318,31.7968981635469,5.9650051600572
747.422050912507,78.9518375760422,83.1614700608338,0.817872686798633,25.2577949087493,5.43832247205186
848.086939559694,87.3405782966412,89.8724626373129,0.883425666103454,15.1913060440306,3.42042284871039
855.997513099369,87.9997927582807,90.3998342066246,0.931360446772781,14.4002486900631,3.55762463755988
825.583228007552,85.4652690006293,88.3722152005035,0.985368078559744,17.4416771992448,3.73876325876225
788.554015475574,82.3795012896312,85.903601031705,0.999432970262062,21.1445984524426,5.07419772573449
805.358392811738,83.7798660676448,87.0238928541159,0.901474137226825,19.4641607188262,4.12168053923053
812.709428778642,84.3924523982202,87.5139619185761,0.849584801113712,18.7290571221358,3.78053450875388
685.183448937547,73.7652874114623,79.0122299291698,0.87640594590569,31.4816551062453,5.50736609915095
666.409427750422,72.2007856458685,77.7606285166948,0.866661570593158,33.3590572249578,5.05127688648158
633.321014468608,69.443417872384,75.5547342979072,0.835012916191415,36.6678985531392,5.05170878303262
753.23751520769,79.4364596006409,83.5491676805127,0.953428909247514,24.676248479231,3.73757760801773
814.11553347804,84.5096277898366,87.6077022318693,0.814379514465216,18.588446652196,3.9939751367051
778.910888910971,81.5759074092476,85.2607259273981,0.983344618794515,22.1089111089029,4.17326140099662
786.637061375213,82.2197551146011,85.7758040916809,0.832636060851094,21.3362938624787,4.74113809731214
795.379302751445,82.9482752292871,86.3586201834297,0.985486018122328,20.4620697248555,3.81865008919306
674.643004458023,72.8869170381686,78.3095336305349,0.935586121459338,32.5356995541977,5.20777758098505
719.889654157608,76.6574711798007,81.3259769438405,0.820939930178905,28.0110345842392,4.97411942424562
713.75562307171,76.1463019226425,80.917041538114,0.905531702972449,28.624437692829,4.0223848039771
776.873496921748,81.406124743479,85.1248997947832,0.870342665439998,22.3126503078252,4.52068204259591
784.145170002013,82.0120975001677,85.6096780001342,0.906717970775845,21.5854829997987,3.2121602626037
788.600878582225,82.3834065485188,85.906725238815,0.847725526946996,21.1399121417775,4.73111337474016
738.720630398625,78.2267191998854,82.5813753599083,0.983075321475794,26.1279369601375,4.55842834690373
713.967655433407,76.1639712861172,80.9311770288938,0.905143244644099,28.6032344566593,5.23395461238833
739.240205225055,78.2700171020879,82.6160136816704,0.897143038450232,26.0759794774945,5.149399549141
748.052999213129,79.0044166010941,83.2035332808753,0.814417450282411,25.1947000786871,4.11276596457849
729.341179709984,77.4450983091653,81.9560786473323,0.93248585305871,27.0658820290016,4.78383216007369
702.733699036999,75.2278082530832,80.1822466024666,0.86869563902694,29.7266300963001,5.583607971203
775.649413437901,81.3041177864917,85.0432942291934,0.905226135778718,22.4350586562099,5.06845834493422
779.07226792221,81.5893556601841,85.2714845281473,0.922815483671322,22.092773207779,4.02941937191447
759.463464467828,79.9552887056523,83.9642309645219,0.900036424831653,24.0536535532172,4.34108016918685
785.486257538262,82.1238547948552,85.6990838358842,0.887313733691451,21.4513742461738,4.09437226041115
747.581469154257,78.9651224295214,83.1720979436171,0.935487526491819,25.2418530845743,3.64905255059404
721.792284550256,76.8160237125213,81.452818970017,0.982007870072459,27.8207715449744,5.53316920895038
730.024613304581,77.5020511087151,82.0016408869721,0.905278961019186,26.9975386695419,3.90614430823831
802.949654857802,83.5791379048168,86.8633103238535,0.887428579463068,19.7050345142198,4.39394554949718
771.436314810492,80.9530262342076,84.7624209873661,0.933072834021648,22.8563685189508,3.31912163199241
789.56476334586,82.4637302788217,85.9709842230574,0.929843230640391,21.043523665414,4.61659338225451
728.294052191277,77.3578376826064,81.8862701460852,0.872948155817273,27.1705947808723,4.40102536682054
625.720654197042,68.8100545164202,75.0480436131361,0.802355253017775,37.4279345802958,4.80630424999311
562.179869726672,63.5149891438894,70.8119913151115,0.915182474509418,43.7820130273328,5.99116235153436
625.247704645967,68.7706420538306,75.0165136430645,0.864069957851342,37.4752295354033,5.28269122596135
620.888378476834,68.4073648730695,74.7258918984556,0.978078028279733,37.9111621523166,5.2267559081075
761.937560502307,80.1614633751923,84.1291707001538,0.899992044723309,23.8062439497693,3.84442410968757
767.003909973733,80.5836591644778,84.4669273315822,0.856539483510499,23.2996090026267,5.29239198882228
724.899407295043,77.0749506079203,81.6599604863362,0.947197405425099,27.5100592704957,4.4454840032436
730.804738351409,77.5670615292841,82.0536492234273,0.969014457280659,26.9195261648591,4.98372603214651
721.620914841058,76.8017429034215,81.4413943227372,0.999552073321801,27.8379085158941,5.43881469744713
676.039186324934,73.0032655270779,78.4026124216623,0.82525100805663,32.3960813675066,4.29991388240837
720.556820365632,76.7130683638027,81.3704546910421,0.946709128263297,27.9443179634368,3.98896519367606
650.247389537189,70.8539491280991,76.6831593024793,0.934012553456745,34.9752610462811,5.46869847093711
647.452172417134,70.6210143680945,76.4968114944756,0.86177936572627,35.2547827582866,6.19150645580146
688.982797890875,74.0818998242396,79.2655198593917,0.952198549884433,31.1017202109125,5.39978686672098
609.539283619498,67.4616069682915,73.9692855746332,0.80601202765756,39.0460716380502,5.11266140424051
557.768657084392,63.147388090366,70.5179104722928,0.889550667226718,44.2231342915608,6.87247072405359
610.817409625122,67.5681174687601,74.0544939750081,0.981881104516876,38.9182590374878,6.09996568985478
531.694809201909,60.9745674334924,68.7796539467939,0.989754633369169,46.8305190798091,6.69080944489289
549.868753732788,62.4890628110657,69.9912502488525,0.916360978869817,45.0131246267212,6.60970157616133
587.332947413345,65.6110789511121,72.4888631608897,0.969212989216986,41.2667052586654,5.58334308871048
559.231220460751,63.2692683717292,70.6154146973834,0.880385424756085,44.0768779539249,7.21139126592085
613.402835277932,67.7835696064944,74.2268556851955,0.887395697957114,38.6597164722068,6.85478852748312
668.035601426896,72.336300118908,77.8690400951264,0.845439129349703,33.1964398573104,4.61716691094101
684.693217455881,73.7244347879901,78.9795478303921,0.880655351715346,31.5306782544119,4.86405967086132
679.475506593211,73.2896255494342,78.6317004395474,0.800278605799998,32.0524493406789,5.97655837037352
704.889997923101,75.4074998269251,80.3259998615401,0.814998974845121,29.5110002076899,4.09409123814944
666.719431992309,72.2266193326924,77.7812954661539,0.892380535504173,33.3280568007691,4.5357170805503
653.909441003925,71.1591200836605,76.9272960669284,0.915003843081383,34.6090558996075,5.00672185501416
600.725702763125,66.7271418969271,73.3817135175417,0.823998106627943,39.9274297236875,6.59727476830307
513.77851479314,59.4815428994283,67.5852343195427,0.998035570734581,48.622148520686,7.07880576253491
505.857662569716,58.8214718808097,67.0571775046478,0.855871188953467,49.4142337430284,7.25861714858493
633.658140045925,69.4715116704938,75.577209336395,0.961268288837394,36.6341859954075,5.00914252520117
747.65830986643,78.9715258222025,83.177220657762,0.953669775276588,25.234169013357,4.35200650207481
732.568749676633,77.7140624730527,82.1712499784422,0.87996897287427,26.7431250323367,5.43412619256756
694.803100462028,74.5669250385023,79.6535400308019,0.810102917378307,30.5196899537972,5.59441910481014
712.933951166038,76.0778292638365,80.8622634110692,0.971873007398118,28.7066048833962,5.69542120519836
707.854157618146,75.6545131348455,80.5236105078764,0.946923381037057,29.2145842381854,5.85902438929085
717.291193353006,76.4409327794171,81.1527462235337,0.841491620569568,28.2708806646994,4.79196805545147
816.655044347913,84.7212536956594,87.7770029565275,0.882218542561474,18.3344955652088,2.92583236569005
785.012588495159,82.0843823745966,85.6675058996772,0.89354482262417,21.4987411504841,5.01155056270097
641.989921355862,70.1658267796552,76.1326614237241,0.826674311469476,35.8010078644138,5.77896896457399
721.671900021021,76.8059916684184,81.4447933347347,0.851953903956008,27.8328099978979,5.05157869976123
755.122634017488,79.5935528347907,83.6748422678326,0.879778853316386,24.4877365982512,3.71274691626466
734.461529558036,77.8717941298363,82.2974353038691,0.842037137666343,26.5538470441964,4.41447983980307
793.815147966822,82.8179289972351,86.2543431977881,0.861513314632581,20.6184852033178,3.46825666558859
763.521125211326,80.2934271009438,84.2347416807551,0.939142746696566,23.6478874788674,5.05112208869057
786.488590133907,82.2073825111589,85.7659060089271,0.806172414375335,21.3511409866093,4.21673670271193
822.456430280747,85.2047025233955,88.1637620187164,0.974533216099578,17.7543569719253,3.98832445962369
789.525166905753,82.4604305754794,85.9683444603835,0.807089559127699,21.0474833094247,4.90294928669573
809.07749623134,84.0897913526117,87.2718330820893,0.894591990052633,19.092250376866,3.35292979536622
701.907080309374,75.1589233591145,80.1271386872916,0.846212283523121,29.8092919690626,4.51326066594846
807.059215801765,83.9216013168138,87.137281053451,0.924633586954097,19.2940784198235,4.59274387162975
775.389256681053,81.2824380567544,85.0259504454035,0.92101343140245,22.4610743318947,3.45210481416503
764.358652331284,80.363221027607,84.2905768220856,0.906271354144838,23.5641347668716,5.04566096499423
779.080385710319,81.5900321425266,85.2720257140213,0.990083801424463,22.0919614289681,4.51847175352831
771.900078378955,80.9916731982463,84.793338558597,0.971389415326594,22.8099921621045,3.48716937380812
724.115221448957,77.0096017874131,81.6076814299305,0.917245560551801,27.5884778551043,3.79039911279046
632.109042113341,69.3424201761117,75.4739361408894,0.840877831349369,36.7890957886659,5.3869900410402
630.766426342084,69.230535528507,75.3844284228056,0.932814214019532,36.9233573657916,5.64391675957781
652.898066263437,71.0748388552864,76.8598710842291,0.930853835158611,34.7101933736563,4.8565940283302
672.544297573996,72.712024797833,78.1696198382664,0.935133531276703,32.7455702426004,5.81551976413077
746.34215886937,78.8618465724475,83.089477257958,0.831560808701317,25.365784113063,4.36533341345124
772.398739644021,81.0332283036684,84.8265826429347,0.845719134909929,22.7601260355979,4.78225286397919
768.300562298254,80.6917135248545,84.5533708198836,0.971115700339246,23.1699437701746,4.68916884601485
741.668615076915,78.4723845897429,82.7779076717943,0.883510013367028,25.8331384923085,5.54844489092437
714.483378256496,76.2069481880413,80.965558550433,0.921966445888531,28.5516621743504,3.85645741604184
657.655890119743,71.4713241766452,77.1770593413162,0.85745214015951,34.2344109880257,4.45006362583489
611.049948210964,67.587495684247,74.0699965473976,0.864855030999901,38.8950051789036,6.506633324011
604.665969232689,67.0554974360574,73.6443979488459,0.840317538685201,39.5334030767311,6.35836521158837
593.766697502508,66.1472247918757,72.9177798335005,0.931539013132035,40.6233302497492,5.3637075892302
614.007376514082,67.8339480428402,74.2671584342722,0.854654100749729,38.5992623485918,6.24318288242753
711.233388127915,75.9361156773263,80.748892541861,0.911760686250391,28.8766611872085,3.9497640493147
713.901823160392,76.158485263366,80.9267882106928,0.877087055923475,28.6098176839608,4.84311323299228
565.817670511954,63.8181392093295,71.0545113674636,0.937973636703544,43.4182329488046,5.94802329001252
548.554504958086,62.3795420798405,69.9036336638724,0.979964675897125,45.1445495041914,6.47432910669486
605.080740145295,67.0900616787746,73.6720493430197,0.95907075747182,39.4919259854705,6.24460905459327
762.481853208423,80.2068211007019,84.1654568805615,0.920146768575459,23.7518146791577,3.79857853067566
713.203763952261,76.1003136626884,80.8802509301507,0.831239350477783,28.6796236047739,4.08752864155431
725.169923197669,77.0974935998058,81.6779948798446,0.838363162704741,27.4830076802331,4.62882402168699
706.260549270237,75.5217124391864,80.4173699513491,0.871741713057924,29.3739450729763,4.28379409112566
624.613334800446,68.7177779000371,74.9742223200297,0.85884222750145,37.5386665199554,6.39320092459652
612.725539633867,67.7271283028223,74.1817026422578,0.977888244487641,38.7274460366133,5.120191090817
563.996325348594,63.6663604457162,70.9330883565729,0.945620487830928,43.6003674651406,6.66713309058241
652.812977020798,71.0677480850665,76.8541984680532,0.912244459355491,34.7187022979202,5.91464667628302
783.954255005951,81.9961879171626,85.5969503337301,0.873856152741268,21.6045744994049,3.85372926081762
801.263974118097,83.4386645098414,86.7509316078732,0.903842756226315,19.8736025881903,4.30066677288614
786.222346039175,82.1851955032646,85.7481564026116,0.95214395000997,21.3777653960825,3.32410137059957
768.769268567348,80.7307723806123,84.5846179044899,0.990842297288577,23.1230731432652,4.01056416698287
761.880761134595,80.1567300945496,84.1253840756397,0.981468299168519,23.8119238865405,4.15953670001843
689.654595408367,74.1378829506973,79.3103063605578,0.991514127270104,31.0345404591633,4.26550430201181
783.80212660463,81.9835105503858,85.5868084403086,0.85618396847561,21.619787339537,3.82342311917438
828.835581144766,85.7362984287305,88.5890387429844,0.808556828340435,17.1164418855234,4.44723394644497
726.453662152006,77.2044718460005,81.7635774768004,0.947283950166965,27.3546337847994,5.21630961419924
727.397236833079,77.2831030694232,81.8264824555386,0.94418658449982,27.2602763166921,3.83449805191147
737.446823209454,78.1205686007878,82.4964548806303,0.907560808614693,26.2553176790546,5.02576112085348
714.948939351557,76.2457449459631,80.9965959567704,0.917766824325142,28.5051060648443,5.79952421673406
728.004430513791,77.3337025428159,81.8669620342527,0.874607505764128,27.1995569486209,5.22299094132434
777.743762467555,81.4786468722963,85.182917497837,0.824831953940083,22.2256237532445,4.21731342376062
788.606443394135,82.3838702828446,85.9070962262757,0.984816850587819,21.1393556605865,3.16491059235084
759.146084860774,79.9288404050645,83.9430723240516,0.964697512912672,24.0853915139226,4.97746163510836
657.200968308386,71.4334140256989,77.1467312205591,0.930305623934672,34.2799031691614,5.14539175066298
658.211522884415,71.5176269070346,77.2141015256277,0.996022100306973,34.1788477115585,5.11497878892981
664.325717931257,72.0271431609381,77.6217145287504,0.883799575692283,33.5674282068743,5.87483946187986
639.534048145982,69.9611706788318,75.9689365430655,0.806786610496834,36.0465951854018,6.59962478354874
611.811568019453,67.6509640016211,74.1207712012969,0.950163182846825,38.8188431980547,5.5749255409108
581.940818015914,65.1617348346595,72.1293878677276,0.813122939225051,41.8059181984086,6.15612879913494
576.71929879503,64.7266082329191,71.7812865863353,0.900354596411011,42.328070120497,6.01669594147965
575.013643618855,64.5844703015712,71.667576241257,0.930404129657225,42.4986356381145,5.34192014445046
494.365884509156,57.8638237090963,66.2910589672771,0.893123959565993,50.5634115490844,7.9908757754874
527.413427517895,60.6177856264913,68.494228501193,0.823832614714288,47.2586572482105,6.13376362214528
608.429426254534,67.3691188545445,73.8952950836356,0.82670422689426,39.1570573745466,5.15373433227123
554.194867579094,62.8495722982578,70.2796578386063,0.951793832979691,44.5805132420906,7.32410216884769
526.788361268143,60.5656967723453,68.4525574178762,0.99043461977803,47.3211638731857,6.32808365556277
593.078586763899,66.0898822303249,72.8719057842599,0.902646871360248,40.6921413236101,6.87716038437825
625.941106209599,68.8284255174666,75.0627404139733,0.824748116140831,37.4058893790401,6.35059965893659
647.984155382037,70.6653462818364,76.5322770254691,0.982316579690727,35.2015844617963,6.23595559497125
666.81847030553,72.2348725254609,77.7878980203687,0.964882885983495,33.318152969447,6.3248683671472
649.938471495833,70.8282059579861,76.6625647663888,0.936866994574997,35.0061528504167,6.46613670169052
654.395823230604,71.1996519358837,76.959721548707,0.912557319241676,34.5604176769396,4.63470420828336
649.564160679712,70.797013389976,76.6376107119808,0.935071210338784,35.0435839320288,6.3321304243868
689.729493629905,74.1441244691588,79.315299575327,0.98930813124402,31.0270506370095,4.18738882700099
677.482931462553,73.1235776218794,78.4988620975035,0.807681393568859,32.2517068537447,4.89787727874652
649.817413437601,70.8181177864667,76.6544942291734,0.876757480720311,35.0182586562399,5.08359248689683
644.608022514301,70.3840018761917,76.3072015009534,0.888268217473712,35.5391977485699,6.52325810748317
603.964047919084,66.997003993257,73.5976031946056,0.907425370212262,39.6035952080916,5.16746883447576
480.864410577481,56.7387008814568,65.3909607051654,0.828998229090999,51.9135589422519,7.73695140514424
421.549052980407,51.7957544150339,61.4366035320271,0.963724090849861,57.8450947019593,7.43632316993174
469.758425337082,55.8132021114235,64.6505616891388,0.931391567283153,53.0241574662918,7.16040275290584
555.51148231029,62.9592901925242,70.3674321540193,0.817643011247957,44.448851768971,6.62289522101276
571.573797197369,64.2978164331141,71.4382531464912,0.827432485049037,42.8426202802631,5.3225984037372
632.54995772106,69.3791631434217,75.5033305147374,0.929908037075351,36.745004227894,6.45535062465743
605.651362272087,67.1376135226739,73.7100908181392,0.925503085102768,39.4348637727913,6.06855307961103
646.137126635381,70.5114272196151,76.4091417756921,0.900707605280235,35.3862873364619,5.3703938118118
666.201028516008,72.1834190430007,77.7467352344006,0.973770816925142,33.3798971483992,6.22439127864668
692.94001346644,74.41166778887,79.529334231096,0.998872995856438,30.705998653356,4.51022842790346
722.24095007117,76.8534125059309,81.4827300047447,0.898000323403011,27.775904992883,4.73231334773433
737.144693223098,78.0953911019248,82.4763128815399,0.937014198820495,26.2855306776902,4.45642868819739
688.828016270606,74.0690013558838,79.2552010847071,0.968211071835621,31.1171983729394,5.33265254383123
563.047146413716,63.587262201143,70.8698097609144,0.861478090327984,43.6952853586284,7.16427751837832
